[33mWARN[0m[2023-11-21 08:37:39] not enable search                            
[GIN] 2023/11/23 - 11:31:06 | 200 |     208.648µs |  192.168.15.118 | GET      "/"
[GIN] 2023/11/23 - 11:31:06 | 200 |     186.654µs |  192.168.15.118 | GET      "/api/public/settings"
[GIN] 2023/11/23 - 11:31:06 | 200 |     162.943µs |  192.168.15.118 | GET      "/api/me"
[GIN] 2023/11/23 - 11:31:07 | 200 |     679.683µs |  192.168.15.118 | POST     "/api/fs/get"
[GIN] 2023/11/23 - 11:31:07 | 200 |     462.889µs |  192.168.15.118 | POST     "/api/fs/list"
[GIN] 2023/11/23 - 12:10:16 | 200 |     248.438µs |  192.168.15.103 | GET      "/"
[GIN] 2023/11/23 - 12:10:16 | 200 |     503.737µs |  192.168.15.103 | GET      "/assets/index.d81a3e4b.css"
[GIN] 2023/11/23 - 12:10:16 | 200 |   21.869052ms |  192.168.15.103 | GET      "/assets/index.2ea96c44.js"
[GIN] 2023/11/23 - 12:10:16 | 200 |     504.363µs |  192.168.15.103 | GET      "/assets/entry.5bc3938b.js"
[GIN] 2023/11/23 - 12:10:16 | 200 |    1.141315ms |  192.168.15.103 | GET      "/api/public/settings"
[GIN] 2023/11/23 - 12:10:16 | 200 |     519.226µs |  192.168.15.103 | GET      "/api/me"
[GIN] 2023/11/23 - 12:10:16 | 200 |     280.227µs |  192.168.15.103 | GET      "/assets/index.3e839e3c.js"
[GIN] 2023/11/23 - 12:10:16 | 200 |     214.696µs |  192.168.15.103 | GET      "/assets/index.6583fa72.js"
[GIN] 2023/11/23 - 12:10:16 | 200 |     127.986µs |  192.168.15.103 | GET      "/assets/webauthn-json.browser-ponyfill.1c672167.js"
[GIN] 2023/11/23 - 12:10:18 | 200 |     130.113µs |  192.168.15.103 | GET      "/api/me"
[GIN] 2023/11/23 - 12:10:38 | 200 |     240.397µs |  192.168.15.118 | GET      "/"
[GIN] 2023/11/23 - 12:10:38 | 200 |     150.014µs |  192.168.15.118 | GET      "/api/public/settings"
[GIN] 2023/11/23 - 12:10:38 | 200 |     139.119µs |  192.168.15.118 | GET      "/api/me"
[GIN] 2023/11/23 - 12:10:39 | 200 |     553.514µs |  192.168.15.118 | POST     "/api/fs/get"
[GIN] 2023/11/23 - 12:10:39 | 200 |     421.592µs |  192.168.15.118 | POST     "/api/fs/list"
[GIN] 2023/11/23 - 12:10:40 | 200 |     144.891µs |  192.168.15.118 | GET      "/api/me"
[GIN] 2023/11/23 - 12:10:42 | 200 |      89.598µs |  192.168.15.118 | GET      "/assets/Users.5ce43c5b.js"
[GIN] 2023/11/23 - 12:10:42 | 200 |      99.001µs |  192.168.15.118 | GET      "/assets/Wether.38d6017b.js"
[GIN] 2023/11/23 - 12:10:42 | 200 |     967.429µs |  192.168.15.118 | GET      "/api/admin/user/list"
[GIN] 2023/11/23 - 12:10:43 | 200 |     109.856µs |  192.168.15.118 | GET      "/assets/AddOrEdit.2ab72af9.js"
[GIN] 2023/11/23 - 12:10:43 | 200 |     768.716µs |  192.168.15.118 | GET      "/api/admin/user/get?id=2"
[GIN] 2023/11/23 - 12:10:53 | 200 |     1.73537ms |  192.168.15.118 | POST     "/api/admin/user/update"
[GIN] 2023/11/23 - 12:10:53 | 200 |     792.968µs |  192.168.15.118 | GET      "/api/admin/user/list"
[GIN] 2023/11/23 - 12:11:00 | 200 |     4.57938ms |  192.168.15.103 | GET      "/api/me"
[GIN] 2023/11/23 - 12:11:01 | 200 |     208.052µs |  192.168.15.103 | GET      "/@login?redirect=%2F"
[GIN] 2023/11/23 - 12:11:01 | 200 |     166.244µs |  192.168.15.103 | GET      "/api/public/settings"
[GIN] 2023/11/23 - 12:11:03 | 200 |     111.843µs |  192.168.15.103 | GET      "/api/me"
[GIN] 2023/11/23 - 12:11:12 | 200 |     624.761µs |  192.168.15.118 | GET      "/api/admin/user/get?id=2"
[GIN] 2023/11/23 - 12:11:14 | 200 |    1.587428ms |  192.168.15.118 | POST     "/api/admin/user/update"
[GIN] 2023/11/23 - 12:11:14 | 200 |     649.961µs |  192.168.15.118 | GET      "/api/admin/user/list"
[GIN] 2023/11/23 - 12:11:16 | 200 |     857.026µs |  192.168.15.118 | GET      "/api/admin/user/list"
[GIN] 2023/11/23 - 12:11:18 | 200 |     603.237µs |  192.168.15.118 | GET      "/api/admin/user/get?id=2"
[GIN] 2023/11/23 - 12:11:20 | 200 |    1.517702ms |  192.168.15.118 | POST     "/api/admin/user/update"
[GIN] 2023/11/23 - 12:11:20 | 200 |     655.556µs |  192.168.15.118 | GET      "/api/admin/user/list"
[GIN] 2023/11/23 - 12:11:20 | 200 |     765.345µs |  192.168.15.118 | GET      "/api/admin/user/list"
[GIN] 2023/11/23 - 12:11:21 | 200 |     871.538µs |  192.168.15.118 | GET      "/api/admin/user/list"
[GIN] 2023/11/23 - 12:11:22 | 200 |     653.466µs |  192.168.15.118 | GET      "/api/admin/user/get?id=2"
[GIN] 2023/11/23 - 12:11:25 | 200 |    1.525694ms |  192.168.15.118 | POST     "/api/admin/user/update"
[GIN] 2023/11/23 - 12:11:25 | 200 |     612.519µs |  192.168.15.118 | GET      "/api/admin/user/list"
[GIN] 2023/11/23 - 12:11:38 | 200 |     562.713µs |  192.168.15.103 | GET      "/api/me"
[GIN] 2023/11/23 - 12:11:38 | 200 |     406.854µs |  192.168.15.103 | GET      "/assets/Layout.70cfabe1.js"
[GIN] 2023/11/23 - 12:11:38 | 200 |      68.914µs |  192.168.15.103 | GET      "/assets/useUtil.af7d4a0c.js"
[GIN] 2023/11/23 - 12:11:38 | 200 |      90.611µs |  192.168.15.103 | GET      "/assets/api.bb9abe10.js"
[GIN] 2023/11/23 - 12:11:38 | 200 |      95.914µs |  192.168.15.103 | GET      "/assets/index.2ab40faa.js"
[GIN] 2023/11/23 - 12:11:38 | 200 |     448.277µs |  192.168.15.103 | GET      "/assets/index.776b467d.js"
[GIN] 2023/11/23 - 12:11:38 | 200 |      79.267µs |  192.168.15.103 | GET      "/assets/FolderTree.efac1cf1.js"
[GIN] 2023/11/23 - 12:11:38 | 200 |   32.932998ms |  192.168.15.103 | GET      "/assets/EncodingSelect.827c331f.js"
[GIN] 2023/11/23 - 12:11:38 | 200 |     442.543µs |  192.168.15.103 | POST     "/api/fs/get"
[GIN] 2023/11/23 - 12:11:38 | 200 |     402.328µs |  192.168.15.103 | POST     "/api/fs/list"
[GIN] 2023/11/23 - 12:11:38 | 200 |     301.759µs |  192.168.15.103 | GET      "/assets/Folder.b511ba9e.css"
[GIN] 2023/11/23 - 12:11:38 | 200 |     623.859µs |  192.168.15.103 | GET      "/assets/Folder.afefb5f5.js"
[GIN] 2023/11/23 - 12:11:38 | 200 |      61.069µs |  192.168.15.103 | GET      "/assets/Paginator.fd0c4c55.js"
[GIN] 2023/11/23 - 12:11:38 | 200 |     220.285µs |  192.168.15.103 | GET      "/assets/icon.16739855.js"
[GIN] 2023/11/23 - 12:11:38 | 200 |      93.643µs |  192.168.15.103 | GET      "/assets/List.abfd2834.js"
[GIN] 2023/11/23 - 12:11:40 | 200 |     492.428µs |  192.168.15.103 | POST     "/api/fs/list"
[GIN] 2023/11/23 - 12:11:41 | 200 |     940.964µs |  192.168.15.103 | POST     "/api/fs/list"
[GIN] 2023/11/23 - 12:11:55 | 200 |    17.96216ms |  192.168.15.103 | POST     "/api/fs/list"
[GIN] 2023/11/23 - 12:11:57 | 200 |     666.991µs |  192.168.15.103 | POST     "/api/fs/list"
[GIN] 2023/11/23 - 12:12:29 | 200 |   26.669392ms |  192.168.15.103 | POST     "/api/fs/list"
[GIN] 2023/11/23 - 12:12:33 | 200 |   11.985446ms |  192.168.15.103 | POST     "/api/fs/list"
[GIN] 2023/11/23 - 12:12:52 | 200 |    1.111913ms |  192.168.15.103 | POST     "/api/fs/list"
[GIN] 2023/11/23 - 12:13:07 | 200 |     623.859µs |  192.168.15.103 | POST     "/api/fs/list"
[GIN] 2023/11/23 - 12:13:09 | 200 |     932.395µs |  192.168.15.103 | POST     "/api/fs/list"
[GIN] 2023/11/23 - 12:13:09 | 200 |   19.712473ms |  192.168.15.103 | GET      "/p/无人系统部/CodeBackup@2023-11-02/autoStartGkj/README.md?ts=1700741590677"
[GIN] 2023/11/23 - 12:13:11 | 200 |     614.239µs |  192.168.15.103 | POST     "/api/fs/list"
[GIN] 2023/11/23 - 12:13:24 | 200 |     2.40124ms |  192.168.15.103 | POST     "/api/fs/list"
[GIN] 2023/11/23 - 12:13:26 | 200 |     3.41796ms |  192.168.15.103 | POST     "/api/fs/list"
[GIN] 2023/11/23 - 12:13:27 | 200 |     569.889µs |  192.168.15.103 | POST     "/api/fs/list"
[GIN] 2023/11/23 - 12:13:32 | 200 |     8.15434ms |  192.168.15.103 | POST     "/api/fs/list"
[GIN] 2023/11/23 - 12:13:38 | 200 |   13.836805ms |  192.168.15.103 | POST     "/api/fs/list"
[GIN] 2023/11/23 - 12:13:40 | 200 |    1.575262ms |  192.168.15.103 | POST     "/api/fs/list"
[GIN] 2023/11/23 - 12:13:42 | 200 |     521.931µs |  192.168.15.103 | POST     "/api/fs/list"
[GIN] 2023/11/23 - 12:13:43 | 200 |     782.223µs |  192.168.15.103 | POST     "/api/fs/list"
[GIN] 2023/11/23 - 12:13:45 | 200 |     512.004µs |  192.168.15.103 | POST     "/api/fs/list"
[GIN] 2023/11/23 - 12:13:46 | 200 |     615.436µs |  192.168.15.103 | POST     "/api/fs/list"
[GIN] 2023/11/23 - 12:13:47 | 200 |    1.076439ms |  192.168.15.103 | POST     "/api/fs/list"
[GIN] 2023/11/23 - 12:13:47 | 200 |   11.572203ms |  192.168.15.103 | GET      "/p/无人系统部/CodeBackup@2023-11-02/eightracing/README.md?ts=1700741628637"
[GIN] 2023/11/23 - 12:13:49 | 200 |   32.700491ms |  192.168.15.103 | POST     "/api/fs/list"
[GIN] 2023/11/23 - 12:13:50 | 200 |    4.920433ms |  192.168.15.103 | POST     "/api/fs/list"
[GIN] 2023/11/23 - 12:13:50 | 200 |     7.10415ms |  192.168.15.103 | GET      "/p/无人系统部/CodeBackup@2023-11-02/eightracing/src/skidpad_detection/README.md?ts=1700741631751"
[GIN] 2023/11/23 - 12:13:52 | 200 |    1.643451ms |  192.168.15.103 | POST     "/api/fs/list"
[GIN] 2023/11/23 - 12:13:55 | 200 |     886.919µs |  192.168.15.103 | POST     "/api/fs/get"
[GIN] 2023/11/23 - 12:13:55 | 200 |     195.115µs |  192.168.15.103 | GET      "/assets/File.877b70c9.js"
[GIN] 2023/11/23 - 12:13:56 | 200 |     428.233µs |  192.168.15.103 | POST     "/api/fs/list"
[GIN] 2023/11/23 - 12:13:57 | 200 |     707.083µs |  192.168.15.103 | POST     "/api/fs/list"
[GIN] 2023/11/23 - 12:13:57 | 200 |     322.727µs |  192.168.15.103 | GET      "/p/无人系统部/CodeBackup@2023-11-02/eightracing/src/skidpad_detection/README.md?ts=1700741638194"
[GIN] 2023/11/23 - 12:13:58 | 200 |    1.208803ms |  192.168.15.103 | POST     "/api/fs/list"
[GIN] 2023/11/23 - 12:14:01 | 200 |     859.445µs |  192.168.15.103 | POST     "/api/fs/get"
[GIN] 2023/11/23 - 12:14:01 | 200 |      55.003µs |  192.168.15.103 | GET      "/assets/markdown.41c237f9.js"
[GIN] 2023/11/23 - 12:14:01 | 200 |      670.35µs |  192.168.15.103 | GET      "/p/无人系统部/CodeBackup@2023-11-02/eightracing/src/skidpad_detection/include/skidpad_detection.hpp?ts=1700741642628"
[GIN] 2023/11/23 - 12:14:11 | 200 |      439.69µs |  192.168.15.103 | POST     "/api/fs/list"
[GIN] 2023/11/23 - 12:14:12 | 200 |      751.51µs |  192.168.15.103 | POST     "/api/fs/list"
[GIN] 2023/11/23 - 12:14:12 | 200 |     313.821µs |  192.168.15.103 | GET      "/p/无人系统部/CodeBackup@2023-11-02/eightracing/src/skidpad_detection/README.md?ts=1700741653386"
[GIN] 2023/11/23 - 12:14:15 | 200 |    1.245794ms |  192.168.15.103 | POST     "/api/fs/list"
[GIN] 2023/11/23 - 12:14:22 | 200 |      707.22µs |  192.168.15.103 | POST     "/api/fs/list"
[GIN] 2023/11/23 - 12:14:22 | 200 |     335.984µs |  192.168.15.103 | GET      "/p/无人系统部/CodeBackup@2023-11-02/eightracing/src/skidpad_detection/README.md?ts=1700741662905"
[GIN] 2023/11/23 - 12:14:24 | 200 |    1.327291ms |  192.168.15.103 | POST     "/api/fs/list"
[GIN] 2023/11/23 - 12:14:25 | 200 |      932.17µs |  192.168.15.103 | POST     "/api/fs/get"
[GIN] 2023/11/23 - 12:14:26 | 200 |      682.81µs |  192.168.15.103 | GET      "/p/无人系统部/CodeBackup@2023-11-02/eightracing/src/skidpad_detection/src/main.cpp?ts=1700741666829"
[GIN] 2023/11/23 - 12:14:43 | 200 |    5.971211ms |  192.168.15.103 | POST     "/api/fs/list"
[GIN] 2023/11/23 - 12:14:45 | 200 |     989.431µs |  192.168.15.103 | POST     "/api/fs/get"
[GIN] 2023/11/23 - 12:14:45 | 200 |    1.169532ms |  192.168.15.103 | GET      "/p/无人系统部/CodeBackup@2023-11-02/eightracing/src/skidpad_detection/src/skidpad_detection.cpp?ts=1700741685894"
[GIN] 2023/11/23 - 12:28:19 | 200 |     748.536µs |  192.168.15.118 | GET      "/api/admin/driver/names"
[GIN] 2023/11/23 - 12:28:19 | 200 |    1.955307ms |  192.168.15.118 | GET      "/api/admin/storage/list"
[GIN] 2023/11/23 - 12:28:21 | 200 |      72.177µs |  192.168.15.118 | GET      "/assets/Metas.7e562511.js"
[GIN] 2023/11/23 - 12:28:21 | 200 |     663.727µs |  192.168.15.118 | GET      "/api/admin/meta/list"
[GIN] 2023/11/23 - 12:28:22 | 200 |     173.327µs |  192.168.15.118 | GET      "/api/admin/driver/names"
[GIN] 2023/11/23 - 12:28:22 | 200 |    1.136084ms |  192.168.15.118 | GET      "/api/admin/storage/list"
[GIN] 2023/11/23 - 12:28:24 | 200 |       503.9µs |  192.168.15.118 | GET      "/api/admin/meta/list"
[GIN] 2023/11/23 - 12:28:24 | 200 |      70.793µs |  192.168.15.118 | GET      "/assets/Common.918912f2.js"
[GIN] 2023/11/23 - 12:28:24 | 200 |     206.469µs |  192.168.15.118 | GET      "/assets/indexes.8c741b82.js"
[GIN] 2023/11/23 - 12:28:24 | 200 |     110.251µs |  192.168.15.118 | GET      "/assets/SettingItem.fbb2c6b4.js"
[GIN] 2023/11/23 - 12:28:24 | 200 |     768.494µs |  192.168.15.118 | GET      "/api/admin/setting/list?group=6"
[GIN] 2023/11/23 - 12:28:24 | 200 |     931.992µs |  192.168.15.118 | GET      "/api/admin/index/progress"
[GIN] 2023/11/23 - 12:28:25 | 200 |     220.409µs |  192.168.15.118 | GET      "/assets/backup-restore.f9443429.js"
[GIN] 2023/11/23 - 12:28:27 | 200 |     663.791µs |  192.168.15.118 | GET      "/api/admin/setting/list?group=1"
[GIN] 2023/11/23 - 12:28:39 | 200 |    1.319224ms |  192.168.15.118 | POST     "/api/admin/setting/save"
[GIN] 2023/11/23 - 12:28:40 | 200 |     860.763µs |  192.168.15.118 | GET      "/api/admin/setting/list?group=2"
[GIN] 2023/11/23 - 12:28:46 | 200 |     736.048µs |  192.168.15.118 | GET      "/api/admin/setting/list?group=3"
[GIN] 2023/11/23 - 12:28:51 | 200 |     740.821µs |  192.168.15.118 | GET      "/api/admin/setting/list?group=4"
[GIN] 2023/11/23 - 12:28:52 | 200 |     814.214µs |  192.168.15.118 | GET      "/api/admin/setting/list?group=7"
[GIN] 2023/11/23 - 12:28:53 | 200 |       85.86µs |  192.168.15.118 | GET      "/assets/Other.786a006d.js"
[GIN] 2023/11/23 - 12:28:53 | 200 |      643.74µs |  192.168.15.118 | GET      "/api/admin/setting/list?groups=5,0"
[GIN] 2023/11/23 - 12:28:55 | 200 |       54.66µs |  192.168.15.118 | GET      "/assets/Aria2.4a0bb4a3.js"
[GIN] 2023/11/23 - 12:28:55 | 200 |      97.818µs |  192.168.15.118 | GET      "/assets/Tasks.11299205.js"
[GIN] 2023/11/23 - 12:28:55 | 200 |      427.72µs |  192.168.15.118 | GET      "/api/admin/task/aria2_down/undone"
[GIN] 2023/11/23 - 12:28:55 | 200 |      407.87µs |  192.168.15.118 | GET      "/api/admin/task/aria2_down/done"
[GIN] 2023/11/23 - 12:28:55 | 200 |     122.118µs |  192.168.15.118 | GET      "/api/admin/task/aria2_transfer/undone"
[GIN] 2023/11/23 - 12:28:55 | 200 |     147.205µs |  192.168.15.118 | GET      "/api/admin/task/aria2_transfer/done"
[GIN] 2023/11/23 - 12:28:57 | 200 |     835.963µs |  192.168.15.118 | GET      "/api/admin/user/list"
[GIN] 2023/11/23 - 12:28:58 | 200 |     152.164µs |  192.168.15.118 | GET      "/api/admin/driver/names"
[GIN] 2023/11/23 - 12:28:58 | 200 |    1.221989ms |  192.168.15.118 | GET      "/api/admin/storage/list"
[GIN] 2023/11/23 - 12:28:59 | 200 |    3.508134ms |  192.168.15.118 | GET      "/api/admin/driver/list"
[GIN] 2023/11/23 - 12:29:03 | 200 |     250.691µs |  192.168.15.103 | GET      "/"
[GIN] 2023/11/23 - 12:29:04 | 200 |    1.246548ms |  192.168.15.103 | GET      "/api/public/settings"
[GIN] 2023/11/23 - 12:29:04 | 200 |      57.858µs |  192.168.15.103 | GET      "/api/me"
[GIN] 2023/11/23 - 12:29:04 | 200 |     492.136µs |  192.168.15.103 | GET      "/assets/Layout.70cfabe1.js"
[GIN] 2023/11/23 - 12:29:04 | 200 |       95.68µs |  192.168.15.103 | GET      "/assets/useUtil.af7d4a0c.js"
[GIN] 2023/11/23 - 12:29:04 | 200 |      93.277µs |  192.168.15.103 | GET      "/assets/api.bb9abe10.js"
[GIN] 2023/11/23 - 12:29:04 | 200 |      68.472µs |  192.168.15.103 | GET      "/assets/FolderTree.efac1cf1.js"
[GIN] 2023/11/23 - 12:29:04 | 200 |     121.388µs |  192.168.15.103 | GET      "/assets/index.2ab40faa.js"
[GIN] 2023/11/23 - 12:29:04 | 200 |     228.716µs |  192.168.15.103 | GET      "/assets/index.776b467d.js"
[GIN] 2023/11/23 - 12:29:04 | 200 |   16.638487ms |  192.168.15.103 | GET      "/assets/EncodingSelect.827c331f.js"
[GIN] 2023/11/23 - 12:29:04 | 200 |     455.683µs |  192.168.15.103 | POST     "/api/fs/get"
[GIN] 2023/11/23 - 12:29:04 | 200 |     433.491µs |  192.168.15.103 | POST     "/api/fs/list"
[GIN] 2023/11/23 - 12:29:04 | 200 |     657.333µs |  192.168.15.103 | GET      "/assets/Folder.afefb5f5.js"
[GIN] 2023/11/23 - 12:29:04 | 200 |     328.135µs |  192.168.15.103 | GET      "/assets/Folder.b511ba9e.css"
[GIN] 2023/11/23 - 12:29:04 | 200 |      55.404µs |  192.168.15.103 | GET      "/assets/Paginator.fd0c4c55.js"
[GIN] 2023/11/23 - 12:29:04 | 200 |     215.155µs |  192.168.15.103 | GET      "/assets/icon.16739855.js"
[GIN] 2023/11/23 - 12:29:04 | 200 |      58.954µs |  192.168.15.103 | GET      "/assets/List.abfd2834.js"
[GIN] 2023/11/23 - 12:33:13 | 200 |     159.412µs |  192.168.15.118 | GET      "/api/me"
[GIN] 2023/11/23 - 12:33:13 | 200 |     204.209µs |  192.168.15.118 | GET      "/"
[GIN] 2023/11/23 - 12:33:13 | 200 |     150.795µs |  192.168.15.118 | GET      "/api/public/settings"
[GIN] 2023/11/23 - 12:33:13 | 200 |     147.876µs |  192.168.15.118 | GET      "/api/me"
[GIN] 2023/11/23 - 12:33:13 | 200 |     697.298µs |  192.168.15.118 | POST     "/api/fs/get"
[GIN] 2023/11/23 - 12:33:13 | 200 |     519.833µs |  192.168.15.118 | POST     "/api/fs/list"
[GIN] 2023/11/23 - 12:33:16 | 200 |     490.417µs |  192.168.15.118 | POST     "/api/fs/list"
[GIN] 2023/11/23 - 12:33:18 | 200 |     147.113µs |  192.168.15.118 | GET      "/api/me"
[GIN] 2023/11/23 - 12:33:19 | 200 |     853.032µs |  192.168.15.118 | GET      "/api/admin/user/list"
[GIN] 2023/11/23 - 12:35:34 | 200 |     545.603µs |  192.168.15.103 | POST     "/api/fs/list"
[GIN] 2023/11/23 - 12:38:33 | 200 |     838.762µs |  192.168.15.118 | GET      "/api/admin/user/list"
[GIN] 2023/11/23 - 12:38:39 | 200 |     670.572µs |  192.168.15.118 | GET      "/api/admin/user/get?id=2"
[GIN] 2023/11/23 - 12:38:45 | 200 |     532.931µs |  192.168.15.118 | GET      "/api/admin/meta/list"
[GIN] 2023/11/23 - 12:38:46 | 200 |      85.489µs |  192.168.15.118 | GET      "/assets/AddOrEdit.30249260.js"
[GIN] 2023/11/23 - 12:38:56 | 200 |     223.096µs |  192.168.15.118 | GET      "/api/me"
[GIN] 2023/11/23 - 12:38:56 | 200 |     202.417µs |  192.168.15.118 | GET      "/"
[GIN] 2023/11/23 - 12:38:56 | 200 |      169.62µs |  192.168.15.118 | GET      "/api/public/settings"
[GIN] 2023/11/23 - 12:38:56 | 200 |     137.292µs |  192.168.15.118 | GET      "/api/me"
[GIN] 2023/11/23 - 12:38:56 | 200 |     496.933µs |  192.168.15.118 | POST     "/api/fs/get"
[GIN] 2023/11/23 - 12:38:56 | 200 |     546.033µs |  192.168.15.118 | POST     "/api/fs/list"
[GIN] 2023/11/23 - 12:38:58 | 200 |     518.356µs |  192.168.15.118 | POST     "/api/fs/list"
[GIN] 2023/11/23 - 12:38:59 | 200 |     521.294µs |  192.168.15.118 | POST     "/api/fs/list"
[GIN] 2023/11/23 - 12:38:59 | 200 |     492.604µs |  192.168.15.118 | POST     "/api/fs/list"
[GIN] 2023/11/23 - 12:39:00 | 200 |     504.017µs |  192.168.15.118 | POST     "/api/fs/list"
[GIN] 2023/11/23 - 12:39:00 | 200 |     694.513µs |  192.168.15.118 | POST     "/api/fs/list"
[GIN] 2023/11/23 - 12:39:01 | 200 |     870.097µs |  192.168.15.118 | POST     "/api/fs/list"
[GIN] 2023/11/23 - 12:39:02 | 200 |    3.050862ms |  192.168.15.118 | POST     "/api/fs/list"
[GIN] 2023/11/23 - 12:39:02 | 200 |    2.376568ms |  192.168.15.118 | POST     "/api/fs/get"
[GIN] 2023/11/23 - 12:39:04 | 200 |  1.244003947s |  192.168.15.118 | GET      "/p/项目管理部/照片/FSC-2023-合肥/11-8修图/新建文件夹 (2)/DSC08096.JPG"
[GIN] 2023/11/23 - 12:39:13 | 200 |     2.27438ms |  192.168.15.118 | POST     "/api/fs/list"
[GIN] 2023/11/23 - 12:39:15 | 200 |     719.963µs |  192.168.15.118 | POST     "/api/fs/list"
[GIN] 2023/11/23 - 12:39:15 | 200 |     513.377µs |  192.168.15.118 | POST     "/api/fs/list"
[GIN] 2023/11/23 - 12:39:16 | 200 |      494.96µs |  192.168.15.118 | POST     "/api/fs/list"
[GIN] 2023/11/23 - 12:39:17 | 200 |     506.854µs |  192.168.15.118 | POST     "/api/fs/list"
[GIN] 2023/11/23 - 12:39:18 | 200 |     702.889µs |  192.168.15.118 | POST     "/api/fs/list"
[GIN] 2023/11/23 - 12:39:20 | 200 |    1.070338ms |  192.168.15.118 | POST     "/api/fs/get"
[GIN] 2023/11/23 - 12:39:20 | 206 |   37.171981ms |  192.168.15.118 | GET      "/p/项目管理部/素材/视频/直线.mp4"
[GIN] 2023/11/23 - 12:39:20 | 206 |   53.788536ms |  192.168.15.118 | GET      "/p/项目管理部/素材/视频/直线.mp4"
[GIN] 2023/11/23 - 12:39:23 | 200 |     587.011µs |  192.168.15.118 | POST     "/api/fs/list"
[GIN] 2023/11/23 - 12:39:24 | 200 |      500.93µs |  192.168.15.118 | POST     "/api/fs/list"
[GIN] 2023/11/23 - 12:39:24 | 200 |     628.315µs |  192.168.15.118 | POST     "/api/fs/list"
[GIN] 2023/11/23 - 12:39:27 | 206 |   7.02023392s |  192.168.15.118 | GET      "/p/项目管理部/素材/视频/直线.mp4"
[GIN] 2023/11/23 - 13:15:49 | 200 |     278.547µs |  192.168.15.118 | GET      "/"
[GIN] 2023/11/23 - 13:15:50 | 200 |     157.168µs |  192.168.15.118 | GET      "/api/public/settings"
[GIN] 2023/11/23 - 13:15:50 | 200 |     160.615µs |  192.168.15.118 | GET      "/api/me"
[GIN] 2023/11/23 - 13:15:50 | 200 |     600.575µs |  192.168.15.118 | POST     "/api/fs/get"
[GIN] 2023/11/23 - 13:15:50 | 200 |      502.62µs |  192.168.15.118 | POST     "/api/fs/list"
[36mINFO[0m[2023-11-24 03:33:04] closing db                                   
[33mWARN[0m[2023-11-24 03:41:10] not enable search                            
[GIN] 2023/11/25 - 03:32:17 | 200 |     830.923µs |  192.168.15.118 | GET      "/"
[GIN] 2023/11/25 - 03:32:17 | 200 |    1.494274ms |  192.168.15.118 | GET      "/api/public/settings"
[GIN] 2023/11/25 - 03:32:18 | 200 |    1.218723ms |  192.168.15.118 | GET      "/api/me"
[GIN] 2023/11/25 - 03:32:18 | 200 |    6.754508ms |  192.168.15.118 | POST     "/api/fs/get"
[GIN] 2023/11/25 - 03:32:18 | 200 |    1.048086ms |  192.168.15.118 | POST     "/api/fs/list"
[GIN] 2023/11/25 - 03:32:19 | 200 |     19.4888ms |  192.168.15.118 | POST     "/api/fs/list"
[GIN] 2023/11/25 - 03:32:20 | 200 |    1.532065ms |  192.168.15.118 | POST     "/api/fs/list"
[GIN] 2023/11/25 - 03:32:21 | 200 |      626.21µs |  192.168.15.118 | POST     "/api/fs/list"
[GIN] 2023/11/25 - 03:32:22 | 200 |    1.347179ms |  192.168.15.118 | POST     "/api/fs/list"
[GIN] 2023/11/25 - 03:32:26 | 200 |     611.607µs |  192.168.15.118 | POST     "/api/fs/list"
[GIN] 2023/11/25 - 03:32:27 | 200 |     1.36518ms |  192.168.15.118 | POST     "/api/fs/list"
[GIN] 2023/11/25 - 03:32:28 | 200 |    1.393091ms |  192.168.15.118 | POST     "/api/fs/list"
[GIN] 2023/11/25 - 03:32:29 | 200 |    1.895155ms |  192.168.15.118 | POST     "/api/fs/list"
[GIN] 2023/11/25 - 03:32:31 | 200 |     571.093µs |  192.168.15.118 | POST     "/api/fs/list"
[GIN] 2023/11/25 - 03:32:32 | 200 |     612.401µs |  192.168.15.118 | POST     "/api/fs/list"
[GIN] 2023/11/25 - 03:32:33 | 200 |    1.292571ms |  192.168.15.118 | POST     "/api/fs/list"
[GIN] 2023/11/25 - 03:32:34 | 200 |    1.360044ms |  192.168.15.118 | POST     "/api/fs/list"
[GIN] 2023/11/25 - 03:32:37 | 200 |     691.521µs |  192.168.15.118 | POST     "/api/fs/list"
[GIN] 2023/11/25 - 03:32:38 | 200 |     487.762µs |  192.168.15.118 | POST     "/api/fs/list"
[GIN] 2023/11/25 - 03:32:40 | 200 |      648.99µs |  192.168.15.118 | POST     "/api/fs/list"
[GIN] 2023/11/25 - 03:32:42 | 200 |     146.865µs |  192.168.15.118 | GET      "/api/me"
[GIN] 2023/11/25 - 03:32:46 | 200 |     995.568µs |  192.168.15.118 | GET      "/api/admin/user/list"
[GIN] 2023/11/25 - 03:32:48 | 200 |     267.297µs |  192.168.15.118 | GET      "/api/admin/driver/names"
[GIN] 2023/11/25 - 03:32:48 | 200 |    1.594338ms |  192.168.15.118 | GET      "/api/admin/storage/list"
[GIN] 2023/11/25 - 03:32:48 | 200 |     785.008µs |  192.168.15.118 | GET      "/api/admin/user/list"
[GIN] 2023/11/25 - 03:32:50 | 200 |     156.555µs |  192.168.15.118 | GET      "/api/admin/driver/names"
[GIN] 2023/11/25 - 03:32:50 | 200 |    1.259313ms |  192.168.15.118 | GET      "/api/admin/storage/list"
[GIN] 2023/11/25 - 03:32:51 | 200 |     855.915µs |  192.168.15.118 | GET      "/api/admin/meta/list"
